id,key,value,type
1216809622,postcode,80525,addr
1216809622,state,CO,addr
1216809622,street,South Timberline Road,addr
1216809622,suite,110,addr
1216809622,amenity,dentist,regular
1216809622,fax,+1-970-377-9681,regular
1216809622,name,Harbor Dental,regular
1216809622,opening_hours,"Mo-Th 07:00-12:00,13:00-16:00; Fr 07:00-12:00",regular
1216809622,phone,+1-970-377-2456,regular
1216809622,website,https://harbordentalclinic.com/,regular
1216809631,city,Fort Collins,addr
1216809631,housenumber,2608,addr
1216809631,postcode,80525,addr
1216809631,street,South Timberline Road,addr
1216809631,suite,112,addr
1216809631,phone,+1-970-267-9463,contact
1216809631,name,Fabby's Wine & Spirits,regular
1216809631,opening_hours,Mo-Th 09:00-22:00; Fr-Sa 09:00-23:00; Su 10:00-23:00,regular
1216809631,shop,alcohol,regular
1216809636,amenity,cafe,regular
1216809636,name,Starbucks,regular
1216809645,city,Fort Collins,addr
1216809645,housenumber,2614,addr
1216809645,postcode,80525,addr
1216809645,state,CO,addr
1216809645,street,South Timberline Road,addr
1216809645,suite,103,addr
1216809645,opening_hours,Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 11:00-17:00,regular
1216809645,operator,Cost Cutters,regular
1216809645,phone,+1-970-226-6999,regular
1216809645,shop,hairdresser,regular
1216809645,website,http://www.costcutters.com/salondetail/default.asp?salonid=62161,regular
1216809660,amenity,post_box,regular
1216809660,collection_times,Mo-Fr 16:15; Sa 14:50,regular
1216809660,drive_through,no,regular
1216809660,operator,USPS,regular
1216809660,ref,8052500054,regular
1216809664,city,Fort Collins,addr
1216809664,housenumber,2608,addr
1216809664,postcode,80525,addr
1216809664,state,CO,addr
1216809664,street,South Timberline Road,addr
1216809664,suite,102,addr
1216809664,name,Timberline Nails and Spa,regular
1216809664,opening_hours,Mo-Sa 09:30-19:00; Su 10:00-17:00,regular
1216809664,phone,+1-970-225-2000,regular
1216809664,shop,beauty,regular
1216809675,city,Fort Collins,addr
1216809675,housenumber,2608,addr
1216809675,postcode,80525,addr
1216809675,state,CO,addr
1216809675,street,South Timberline Road,addr
1216809675,suite,100,addr
1216809675,name,Amy's Green Dry Cleaning,regular
1216809675,opening_hours,Mo-Fr 10:00-19:00; Sa 08:00-16:00,regular
1216809675,phone,+1-877-667-1177,regular
1216809675,shop,dry_cleaning,regular
1216809675,website,http://amysgreendrycleaning.com,regular
1216809677,amenity,bank,regular
1216809677,drive_through,no,regular
1216809677,name,USBank,regular
1216809677,opening_hours,Mo-Fr 09:00-19:00; Sa 09:00-16:00; Su 11:00-16:00,regular
1223175906,city,Fort Collins,addr
1223175906,housenumber,2614,addr
1223175906,postcode,80525,addr
1223175906,state,CO,addr
1223175906,street,South Timberline Road,addr
1223175906,suite,107,addr
1223175906,fax,+1-970-206-4364,regular
1223175906,name,Eileens Colossal Cookies,regular
1223175906,opening_hours,Mo-Fr 08:00-18:00; Sa 08:00-17:00,regular
1223175906,phone,+1-970-226-9151,regular
1223175906,shop,bakery,regular
1223175906,website,http://eileensfortcollins.com,regular
1223175921,city,Fort Collins,addr
1223175921,housenumber,2614,addr
1223175921,postcode,80525,addr
1223175921,state,CO,addr
1223175921,street,South Timberline Road,addr
1223175921,suite,105,addr
1223175921,email,refill400@catridgeworldusa.com,regular
1223175921,fax,+1-970-229-5736,regular
1223175921,name,Cartridge World,regular
1223175921,opening_hours,Mo-Sa 08:00-18:00; Su 12:00-16:00,regular
1223175921,phone,+1-970-484-4465,regular
1223175921,shop,other,regular
1223175921,website,http://www.cartridgeworld.com/usa/usa400,regular
1230144198,highway,turning_circle,regular
1230144534,highway,turning_circle,regular
1254366456,highway,turning_circle,regular
1254366460,barrier,gate,regular
1254366461,highway,turning_circle,regular
1296969633,amenity,drinking_water,regular
1296971996,emergency,phone,regular
1368190554,highway,turning_circle,regular
1382257309,amenity,parking,regular
1387676195,power,tower,regular
1387676196,power,tower,regular
1391635594,power,tower,regular
1391635630,power,tower,regular
1391635707,power,tower,regular
1391635710,power,tower,regular
1391635716,power,tower,regular
1391635719,power,tower,regular
1391635739,power,tower,regular
1391635742,power,tower,regular
1391635755,power,tower,regular
1391635757,power,tower,regular
1391635759,power,tower,regular
1391635761,power,tower,regular
1391635763,power,tower,regular
1393995674,power,tower,regular
1393995675,power,tower,regular
1393995676,power,tower,regular
1393995677,power,tower,regular
1393995679,power,tower,regular
1395232307,barrier,yes,crossing
1395232307,light,yes,crossing
1395232307,railway,level_crossing,regular
1395232314,power,tower,regular
1395232334,power,tower,regular
1395232509,power,tower,regular
1395232657,power,tower,regular
1395232668,power,tower,regular
1395232700,power,tower,regular
1395232744,power,tower,regular
1395232823,power,tower,regular
1395232832,power,tower,regular
1395232864,power,tower,regular
1395232887,power,tower,regular
1395232896,power,tower,regular
1395232948,power,tower,regular
1395232968,power,tower,regular
1395233051,power,tower,regular
1395233083,power,tower,regular
1395233105,power,tower,regular
1395233148,power,tower,regular
1395233153,barrier,gate,regular
1395233214,power,tower,regular
1395233242,power,tower,regular
1395233245,power,tower,regular
1395233248,power,tower,regular
1395233252,power,tower,regular
1395233254,power,tower,regular
1395233257,power,tower,regular
1395233272,power,tower,regular
1395233314,power,tower,regular
1395233346,power,tower,regular
1395233360,power,tower,regular
1395233386,power,tower,regular
1395233389,power,tower,regular
1395233404,power,tower,regular
1395233405,power,tower,regular
1395246172,highway,traffic_signals,regular
1395428052,power,tower,regular
1395428053,power,tower,regular
1395428056,power,tower,regular
1395428061,power,tower,regular
1395428064,power,tower,regular
1395428067,power,tower,regular
1395446116,power,tower,regular
1395446117,power,tower,regular
1395446118,power,tower,regular
1395446119,power,tower,regular
1395446120,power,pole,regular
1395446121,power,tower,regular
1395446122,power,tower,regular
1395446123,power,tower,regular
1395446124,power,tower,regular
1395446125,power,tower,regular
1395446126,power,tower,regular
1395446127,power,tower,regular
1395446128,power,tower,regular
1395446129,power,tower,regular
1395446130,power,tower,regular
1395446131,power,tower,regular
1395446132,power,tower,regular
1395446133,power,tower,regular
1395446134,power,tower,regular
1395446135,power,tower,regular
1395446136,power,tower,regular
1395446137,power,tower,regular
1395446138,power,tower,regular
1395560145,power,tower,regular
1395560148,power,tower,regular
1395560150,power,tower,regular
1395560152,power,tower,regular
1395560154,power,tower,regular
1395560156,power,tower,regular
1395560157,power,tower,regular
1395560158,power,tower,regular
1395560164,power,tower,regular
1396209994,power,tower,regular
1396210008,power,tower,regular
1396210009,power,tower,regular
1396210010,power,tower,regular
1396210012,power,tower,regular
1396210014,power,tower,regular
1396210017,power,tower,regular
1396210020,power,tower,regular
1396210023,power,tower,regular
1396210029,power,tower,regular
1396210043,power,tower,regular
1396210053,power,tower,regular
1396210157,power,tower,regular
1396210196,power,tower,regular
1396210232,power,tower,regular
1396210238,power,tower,regular
1396210373,power,tower,regular
1396210653,power,tower,regular
1396210795,power,tower,regular
1396210903,power,tower,regular
1396239600,power,tower,regular
1396239621,power,tower,regular
1396239624,highway,turning_circle,regular
1396239630,power,tower,regular
1396239645,power,tower,regular
1396239648,power,tower,regular
1396239650,power,tower,regular
1396239651,power,tower,regular
1396239652,power,tower,regular
1396239654,power,tower,regular
1396239664,power,tower,regular
1396239667,power,tower,regular
1396239669,power,tower,regular
1396256223,power,tower,regular
1396256241,power,tower,regular
1396256249,power,tower,regular
1396501612,power,tower,regular
1396501615,power,tower,regular
1396501618,power,tower,regular
1396501621,power,tower,regular
1396501630,power,tower,regular
1396501760,power,tower,regular
1396501990,power,tower,regular
1396501991,power,tower,regular
1396502003,power,tower,regular
1396502007,power,tower,regular
1396502009,power,tower,regular
1396502010,power,tower,regular
1396502011,power,tower,regular
1396502012,power,pole,regular
1401748489,bus,yes,regular
1401748489,name,Kansas & Limon,regular
1401748489,operator,Transfort,regular
1401748489,public_transport,stop_position,regular
1403700206,power,tower,regular
1403700221,power,tower,regular
1403700232,power,tower,regular
1407380323,highway,traffic_signals,regular
1407380329,railway,crossing,regular
1407380430,highway,traffic_signals,regular
1407380538,highway,traffic_signals,regular
1407415161,city,Fort Collins,addr
1407415161,housenumber,2733,addr
1407415161,postcode,80525,addr
1407415161,state,CO,addr
1407415161,street,Council Tree Avenue,addr
1407415161,unit,200,addr
1407415161,amenity,library,regular
1407415161,website,http://www.poudrelibraries.org/,contact
1407415161,name,Library - Council Tree Branch,regular
1407415161,opening_hours,Mo-Sa 09:00-21:00; Su 12:00-18:00,regular
1407415163,name,Runner's Roost,regular
1407415163,shop,clothes,regular
1419264734,power,tower,regular
1419264790,power,tower,regular
1419264858,power,tower,regular
1419264896,power,tower,regular
1419264992,power,tower,regular
1419265060,power,tower,regular
1419265121,power,tower,regular
1419265147,power,tower,regular
1419265157,power,tower,regular
1419265165,power,tower,regular
1419265188,power,tower,regular
1419265197,power,tower,regular
1419265199,power,tower,regular
1419265210,power,tower,regular
1420158500,railway,level_crossing,regular
1420158502,railway,level_crossing,regular
1420158606,power,tower,regular
1434015263,amenity,cafe,regular
1434015263,cuisine,american,regular
1434015263,name,Specht Point Cafe,regular
1436667979,barrier,gate,regular
1438037885,railway,level_crossing,regular
1492149862,highway,turning_circle,regular
1492149866,highway,turning_circle,regular
1492149881,highway,turning_circle,regular
1492149896,highway,turning_circle,regular
1492149897,highway,turning_circle,regular
1492149924,highway,turning_circle,regular
1492149935,highway,turning_circle,regular
1492989906,source,Bing,regular
1492989906,waterway,weir,regular
1533523066,traffic_calming,bump,regular
1533523069,traffic_calming,bump,regular
1533523082,direction,backward,regular
1533523082,highway,stop,regular
1572831318,power,tower,regular
1572831323,power,tower,regular
1572831329,power,tower,regular
1572831344,power,tower,regular
1572831356,power,tower,regular
1572831367,power,tower,regular
1572831371,power,tower,regular
1572831375,power,tower,regular
1572831383,power,tower,regular
1572831384,power,tower,regular
1572831385,power,tower,regular
1572831387,power,tower,regular
1572831399,power,tower,regular
1572831412,power,tower,regular
1572831416,power,tower,regular
1572831426,power,tower,regular
1572831434,power,tower,regular
1572831443,power,tower,regular
1572831447,power,tower,regular
1572831455,power,tower,regular
1572831458,power,tower,regular
1572831471,power,tower,regular
1572831487,power,tower,regular
1572831496,power,tower,regular
1572831500,power,tower,regular
1572831525,power,tower,regular
1572831550,power,tower,regular
1572831552,power,tower,regular
1572831554,power,tower,regular
1572831555,power,tower,regular
1572831559,power,tower,regular
1572831566,power,tower,regular
1572831571,power,tower,regular
1572831584,power,tower,regular
1572831603,power,tower,regular
1572831608,power,tower,regular
1572831614,power,tower,regular
1572831616,power,tower,regular
1572831617,power,tower,regular
1572831623,power,tower,regular
1572831633,power,tower,regular
1572831645,power,tower,regular
1572831646,power,tower,regular
1572831648,power,tower,regular
1585244470,railway,crossing,regular
1585245201,highway,street_lamp,regular
1585245202,highway,street_lamp,regular
1585245202,maxspeed,40 mph,regular
1585245202,traffic_sign,maxspeed,regular
1598069931,natural,tree,regular
1598069931,type,broad_leaved,regular
1598069940,natural,tree,regular
1598069940,type,broad_leaved,regular
1598069957,natural,tree,regular
1598069957,type,broad_leaved,regular
1598069970,natural,tree,regular
1598069970,type,broad_leaved,regular
1598069978,natural,tree,regular
1598069978,type,broad_leaved,regular
1598069979,natural,tree,regular
1598069979,type,broad_leaved,regular
1598070005,natural,tree,regular
1598070005,type,broad_leaved,regular
1598081527,highway,street_lamp,regular
1598121621,highway,street_lamp,regular
1598121624,highway,street_lamp,regular
1598121627,highway,stop,regular
1598121675,highway,street_lamp,regular
1598121681,highway,street_lamp,regular
1598137585,man_made,flagpole,regular
1598137586,man_made,flagpole,regular
1598374432,city,Fort Collins,addr
1598374432,housenumber,3221,addr
1598374432,postcode,80525,addr
1598374432,state,CO,addr
1598374432,street,Eastbrook Drive,addr
1598374432,amenity,dentist,regular
1598374432,email,info@biggrinswithdrgreg.com,contact
1598374432,fax,+1-970-266-8238,contact
1598374432,phone,+1-970-407-1020,contact
1598374432,website,http://www.biggrinswithdrgreg.com,contact
1598374432,healthcare,dentist,regular
1598374432,name,BigGrins,regular
1598374432,opening_hours,"Mo-Th 08:00-12:00,14:00-17:00; Fr 08:00-12:00",regular
1598376982,natural,tree,regular
1598376984,natural,tree,regular
1598376989,natural,tree,regular
1598376991,natural,tree,regular
1598376994,natural,tree,regular
1598376996,natural,tree,regular
1598376997,natural,tree,regular
1598377006,natural,tree,regular
1599182810,city,Fort Collins,addr
1599182810,housenumber,3221,addr
1599182810,postcode,80525,addr
1599182810,state,CO,addr
1599182810,street,Eastbrook Drive,addr
1599182810,suite,A-103,addr
1599182810,amenity,dentist,regular
1599182810,phone,+1-970-484-4102,contact
1599182810,website,http://www.owenorthodontics.com,contact
1599182810,healthcare,dentist,regular
1599182810,speciality,orthodontics,healthcare
1599182810,name,Owen Orthodontics,regular
1599182810,opening_hours,Mo-Th 08:00-17:00,regular
1599182813,city,Fort Collins,addr
1599182813,housenumber,3221,addr
1599182813,postcode,80525,addr
1599182813,state,CO,addr
1599182813,street,Eastbrook Drive,addr
1599182813,suite,102,addr
1599182813,fax,+1-970-232-9417,contact
1599182813,phone,+1-970-232-9258,contact
1599182813,website,http://www.peakperformancefortcollins.com,contact
1599182813,healthcare,alternative,regular
1599182813,speciality,chiropractic,healthcare
1599182813,name,Peak Performance Chiropractice and Wellness Center,regular
1599182813,opening_hours,"Mo 08:00-12:00,14:00-19:00; Tu 14:00-18:00; We 08:00-12:00,14:00-18:00; Th 08:00-11:00,13:00-18:00; Fr 09:00-13:00",regular
1599187322,city,Fort Collins,addr
1599187322,housenumber,2000,addr
1599187322,postcode,80525,addr
1599187322,state,CO,addr
1599187322,street,Vermont Drive,addr
1599187322,suite,200,addr
1599187322,amenity,dentist,regular
1599187322,phone,+1-970-482-1477,contact
1599187322,healthcare,dentist,regular
1599187322,name,"Cary W. Sanders, DDS",regular
1599187331,city,Fort Collins,addr
1599187331,housenumber,2000,addr
1599187331,postcode,80525,addr
1599187331,state,CO,addr
1599187331,street,Vermont Drive,addr
1599187331,suite,210,addr
1599187331,amenity,dentist,regular
1599187331,email,drcoryfosterdds@qwestoffice.net,contact
1599187331,fax,+1-970-223-5259,contact
1599187331,phone,+1-970-223-5258,contact
1599187331,website,http://www.drcoryfoster.com/,contact
1599187331,healthcare,dentist,regular
1599187331,name,"Corey Foster, DDS",regular
1599187331,opening_hours,"Mo-Th 08:00-12:00, 13:00-17:00",regular
1599189989,city,Fort Collins,addr
1599189989,housenumber,2038,addr
1599189989,postcode,80525,addr
1599189989,state,CO,addr
1599189989,street,Vermont Drive,addr
1599189989,unit,107,addr
1599189989,phone,+1-970-223-2377,contact
1599189989,name,"Goodwin Financial Services, Inc.",regular
1599189989,office,company,regular
1599189991,city,Fort Collins,addr
1599189991,housenumber,2038,addr
1599189991,postcode,80525,addr
1599189991,state,CO,addr
1599189991,street,Vermont Drive,addr
1599189991,suite,201,addr
1599189991,amenity,dentist,regular
1599189991,email,office@endorockies.com,contact
1599189991,fax,+1-970-568-5256,contact
1599189991,phone,+1-970-568-5255,contact
1599189991,website,http://www.endorockies.com/,contact
1599189991,healthcare,dentist,regular
1599189991,name,Endodontics of the Rockies,regular
1599189994,city,Fort Collins,addr
1599189994,housenumber,3227,addr
1599189994,postcode,80525,addr
1599189994,state,CO,addr
1599189994,street,South Timberline Road,addr
1599189994,amenity,bank,regular
1599189994,phone,+1-970-203-6100,contact
1599189994,website,http://homestatebank.com/,contact
1599189994,name,Home State Bank,regular
1599189994,opening_hours,Mo-Fr 09:00-17:00,regular
1599189994,source,https://homestatebank.com/branches-hours,regular
1599189998,city,Fort Collins,addr
1599189998,housenumber,2038,addr
1599189998,postcode,80525,addr
1599189998,state,CO,addr
1599189998,street,Vermont Drive,addr
1599189998,suite,207,addr
1599189998,fax,+1-970-207-0078,contact
1599189998,phone,+1-970-207-0077,contact
1599189998,website,http://sigmapro.com/,contact
1599189998,name,Sigmapro Consulting in Six Sigma,regular
1599189998,office,company,regular
1599189999,city,Fort Collins,addr
1599189999,housenumber,2038,addr
1599189999,postcode,80525,addr
1599189999,state,CO,addr
1599189999,street,Vermont Drive,addr
1599189999,unit,101,addr
1599189999,email,info@rodahlcpa.com,contact
1599189999,fax,+1-970-207-0753,contact
1599189999,phone,+1-970-207-0747,contact
1599189999,website,https://www.rodahlcpa.com/,contact
1599189999,name,Rodahl & Company LLC A CPA Firm,regular
1599189999,office,company,regular
1604020279,emergency,fire_hydrant,regular
1605065025,highway,stop,regular
1605065026,highway,stop,regular
1605065027,emergency,fire_hydrant,regular
1605065028,highway,stop,regular
1612690382,highway,turning_circle,regular
1616279771,highway,turning_circle,regular
1619637469,highway,traffic_signals,regular
1619650263,highway,crossing,regular
1624717341,highway,traffic_signals,regular
1632203570,name,America's Best Value Inn,regular
1632203570,tourism,hotel,regular
1638473183,barrier,lift_gate,regular
1663794086,highway,turning_circle,regular
1663794138,barrier,lift_gate,regular
1663794190,highway,turning_circle,regular
1665264178,highway,turning_circle,regular
1675084213,barrier,gate,regular
1681896137,highway,turning_circle,regular
1681898920,highway,turning_circle,regular
1681901932,highway,turning_circle,regular
1682017390,highway,turning_circle,regular
1682017391,highway,turning_circle,regular
1704027312,highway,turning_circle,regular
1706605573,name,Harmony Transfer Center,regular
1706605573,operator,Transfort,regular
1706605573,public_transport,stop_position,regular
1713118469,amenity,parking,regular
1715392223,highway,turning_circle,regular
1715392389,highway,turning_circle,regular
1715392494,highway,turning_circle,regular
1715392508,highway,turning_circle,regular
1721456357,city,Fort Collins,addr
1721456357,housenumber,4709,addr
1721456357,postcode,80528,addr
1721456357,state,CO,addr
1721456357,street,South Timberline Road,addr
1721456357,amenity,fast_food,regular
1721456357,brand,Jersey Mike's Subs,regular
1721456357,wikidata,Q6184897,brand
1721456357,wikipedia,en:Jersey Mike's Subs,brand
1721456357,cuisine,sandwich,regular
1721456357,name,Jersey Mike's Subs,regular
1721456357,phone,+1-970-226-6453,regular
1721456357,short_name,Jersey Mike's,regular
1721456357,takeaway,yes,regular
1721456357,website,https://www.jerseymikes.com/locations/detail.php?storeno=22007,regular
1722403355,highway,traffic_signals,regular
1723377967,barrier,yes,crossing
1723377967,light,yes,crossing
1723377967,railway,level_crossing,regular
1723377986,crossing,traffic_signals,regular
1723377986,highway,crossing,regular
1727288302,barrier,gate,regular
1727288303,barrier,gate,regular
1743438332,amenity,drinking_water,regular
1780548266,man_made,flagpole,regular
1796363268,highway,stop,regular
1796618785,amenity,bicycle_parking,regular
1796618794,amenity,drinking_water,regular
1797675312,highway,crossing,regular
1797675312,source,Bing,regular
1797681888,highway,crossing,regular
1797681888,source,Bing,regular
1797707072,highway,crossing,regular
1797707072,source,Bing,regular
1806154367,bench,yes,regular
1806154367,highway,bus_stop,regular
1806154367,name,Prospect & Prospect Parkway,regular
1806154367,operator,Transfort,regular
1806154367,public_transport,platform,regular
1806154367,ref,1290,regular
1806154403,highway,bus_stop,regular
1806154403,name,Sharp Point Drive,regular
1806154403,operator,Transfort,regular
1806154403,public_transport,platform,regular
1806154403,ref,1327,regular
1806154486,bench,yes,regular
1806154486,highway,bus_stop,regular
1806154486,name,Midpoint & Larimer County Detention Center,regular
1806154486,operator,Transfort,regular
1806154486,public_transport,platform,regular
1806154486,ref,1306,regular
1806154486,waste_basket,yes,regular
1806154543,highway,bus_stop,regular
1806154543,name,Prospect Parkway & Midpoint,regular
1806154543,operator,Transfort,regular
1806154543,public_transport,platform,regular
1806154543,ref,1339,regular
1806154543,waste_basket,yes,regular
1806154631,highway,bus_stop,regular
1806154631,name,Sharp Point & March,regular
1806154631,operator,Transfort,regular
1806154631,public_transport,platform,regular
1806154631,ref,1291,regular
1806154695,highway,bus_stop,regular
1806154695,name,Midpoint Drive,regular
1806154695,operator,Transfort,regular
1806154695,public_transport,platform,regular
1806154695,ref,1292,regular
1806268664,bus,yes,regular
1806268664,name,Midpoint Drive,regular
1806268664,operator,Transfort,regular
1806268664,public_transport,stop_position,regular
1806268720,bus,yes,regular
1806268720,name,Sharp Point & March,regular
1806268720,operator,Transfort,regular
1806268720,public_transport,stop_position,regular
1806268851,bus,yes,regular
1806268851,name,Midpoint & Larimer County Detention Center,regular
1806268851,operator,Transfort,regular
1806268851,public_transport,stop_position,regular
1806268897,bus,yes,regular
1806268897,name,Sharp Point,regular
1806268897,operator,Transfort,regular
1806268897,public_transport,stop_position,regular
1806268965,bus,yes,regular
1806268965,name,Prospect Parkway & Midpoint,regular
1806268965,operator,Transfort,regular
1806268965,public_transport,stop_position,regular
1806269003,bus,yes,regular
1806269003,name,Prospect & Prospect Parkway,regular
1806269003,operator,Transfort,regular
1806269003,public_transport,stop_position,regular
1806618078,railway,level_crossing,regular
1811934928,highway,turning_circle,regular
1811934978,highway,turning_circle,regular
1811935110,highway,turning_circle,regular
1811935152,highway,turning_circle,regular
1811935156,highway,turning_circle,regular
1811935192,highway,turning_circle,regular
1811935203,amenity,school,regular
1811935252,highway,turning_circle,regular
1811935300,highway,turning_circle,regular
1811935318,highway,turning_circle,regular
1811935326,highway,turning_circle,regular
1811935386,highway,turning_circle,regular
1811935445,highway,turning_circle,regular
1811935454,highway,turning_circle,regular
1811935591,highway,turning_circle,regular
1811935611,leisure,playground,regular
1811935639,leisure,playground,regular
1811936847,highway,turning_circle,regular
1812122593,railway,buffer_stop,regular
1812122638,bench,yes,regular
1812122638,highway,bus_stop,regular
1812122638,name,Prospect & Academy,regular
1812122638,operator,Transfort,regular
1812122638,public_transport,platform,regular
1812122638,ref,1307,regular
1813389555,entrance,main,regular
1814424356,highway,traffic_signals,regular
1819062640,highway,turning_circle,regular
1821471216,bench,yes,regular
1821471216,bicycle_parking,yes,regular
1821471216,highway,bus_stop,regular
1821471216,name,Harmony & Timberline,regular
1821471216,operator,Transfort,regular
1821471216,public_transport,platform,regular
1821471216,ref,1361,regular
1821471216,shelter,yes,regular
1821471216,waste_basket,yes,regular
1821471217,bench,yes,regular
1821471217,bicycle_parking,yes,regular
1821471217,highway,bus_stop,regular
1821471217,name,Harmony & Poudre Valley Hospital,regular
1821471217,operator,Transfort,regular
1821471217,public_transport,platform,regular
1821471217,ref,1341,regular
1821471217,shelter,yes,regular
1821471217,waste_basket,yes,regular
1827073980,city,Fort Collins,addr
1827073980,housenumber,2111,addr
1827073980,postcode,80526,addr
1827073980,state,CO,addr
1827073980,street,Custer Drive,addr
1827073980,fax,+1-970-224-9881,contact
1827073980,phone,+1-970-224-9880,contact
1827073980,website,http://www.mountainvieweye.net,contact
1827073980,name,Mountain View Eye Specialists,regular
1827073980,opening_hours,Mo 07:00-17:30; Tu-We 08:30-17:30; Th 09:30-17:30; Fr 07:00-17:30; Sa 08:00-12:00,regular
1827073980,shop,optician,regular
1827163958,junction,roundabout,regular
1828190508,city,Fort Collins,addr
1828190508,housenumber,2608,addr
1828190508,postcode,80525,addr
1828190508,state,CO,addr
1828190508,street,South Timberline Road,addr
1828190508,suite,104,addr
1828190508,beauty,tanning,regular
1828190508,name,Tan Express,regular
1828190508,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-17:00,regular
1828190508,shop,beauty,regular
1828190509,city,Fort Collins,addr
1828190509,housenumber,2608,addr
1828190509,postcode,80525,addr
1828190509,state,CO,addr
1828190509,street,South Timberline Road,addr
1828190509,suite,106,addr
1828190509,phone,+1-888-908-2536,contact
1828190509,website,http://www.earthwisepet.com/FortCollins,contact
1828190509,name,Earthwise Pet Supply,regular
1828190509,opening_hours,Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 12:00-17:00,regular
1828190509,shop,pet_food,regular
1828190510,city,Fort Collins,addr
1828190510,housenumber,2608,addr
1828190510,postcode,80525,addr
1828190510,state,CO,addr
1828190510,street,South Timberline Road,addr
1828190510,suite,108,addr
1828190510,amenity,pub,regular
1828190510,email,whiskey@williamolivers.com,contact
1828190510,phone,+1-970-680-3726,contact
1828190510,website,http://www.williamolivers.com/,contact
1828190510,name,William Oliver's Publick House,regular
1828190510,opening_hours,Mo-Su 11:00-02:00,regular
1828190520,amenity,bicycle_parking,regular
1828190536,amenity,waste_basket,regular
1828190548,amenity,waste_basket,regular
1829354245,highway,turning_circle,regular
1829354249,highway,turning_circle,regular
1829365399,leisure,playground,regular
1832756756,highway,traffic_signals,regular
1851060879,city,Fort Collins,addr
1851060879,housenumber,1612,addr
1851060879,postcode,80525,addr
1851060879,state,CO,addr
1851060879,street,Specht Point Road,addr
1851060879,suite,101,addr
1851060879,email,support@integware.com,contact
1851060879,phone,+1-970-282-0400,contact
1851060879,website,http://www.integware.com,contact
1851060879,name,Integware,regular
1851060879,office,company,regular
1851060885,amenity,atm,regular
1851060885,operator,First Bank,regular
1868187724,railway,crossing,regular
1868187761,railway,crossing,regular
1868187867,railway,crossing,regular
1870798822,city,Fort Collins,addr
1870798822,housenumber,1601,addr
1870798822,postcode,80525,addr
1870798822,state,CO,addr
1870798822,street,Prospect Parkway,addr
1870798822,fax,+1-970-493-0213,contact
1870798822,phone,+1-970-493-8878,contact
1870798822,website,http://aecom.com/,contact
1870798822,name,AECOM,regular
1870798822,office,research,regular
1870798828,city,Fort Collins,addr
1870798828,housenumber,1613,addr
1870798828,postcode,80525,addr
1870798828,state,CO,addr
1870798828,street,Prospect Parkway,addr
1870798828,suite,100,addr
1870798828,email,info@inviragen.com,contact
1870798828,fax,+1-970-372-0693,contact
1870798828,phone,+1-970-672-4918,contact
1870798828,website,http://inviragen.com,contact
1870798828,name,Takeda Vaccines Inc. fka Inviragen,regular
1870798828,office,research,regular
1870798828,source,http://www.fiercebiotech.com/story/takeda-beefs-new-vaccines-arm-250m-bolt-buyout-inviragen/2013-05-07,regular
1870798828,website,http://inviragen.com/,regular
1870798834,amenity,bicycle_parking,regular
1870798835,amenity,waste_basket,regular
1870798836,maxspeed,25 mph,regular
1870798836,traffic_sign,maxspeed,regular
1870798906,natural,tree,regular
1870798909,natural,tree,regular
1870798912,natural,tree,regular
1870798913,natural,tree,regular
1870798914,natural,tree,regular
1870798915,natural,tree,regular
1870798916,natural,tree,regular
1872239885,railway,crossing,regular
1875247796,maxspeed,40 mph,regular
1875247796,traffic_sign,maxspeed,regular
1875255222,direction,90,regular
1875255222,highway,street_lamp,regular
1875255222,maxspeed,45 mph,regular
1875255222,traffic_sign,maxspeed,regular
1875259451,maxspeed,40 mph,regular
1875259451,traffic_sign,maxspeed,regular
1875266662,maxspeed,25 mph,regular
1875266662,traffic_sign,maxspeed,regular
1875266701,highway,street_lamp,regular
1875270827,maxspeed,25 mph,regular
1875270827,traffic_sign,maxspeed,regular
1876969559,maxspeed,45 mph,regular
1876969559,traffic_sign,maxspeed,regular
1877024855,highway,traffic_signals,regular
1877024855,source,Bing,regular
1877024862,highway,traffic_signals,regular
1877024862,source,Bing,regular
1877024870,highway,traffic_signals,regular
1877024870,source,Bing,regular
1877024874,highway,traffic_signals,regular
1877024874,source,Bing,regular
1877024889,highway,motorway_junction,regular
1877024896,highway,motorway_junction,regular
1903264189,railway,level_crossing,regular
1909469610,railway,level_crossing,regular
1912238516,highway,traffic_signals,regular
1915453906,railway,level_crossing,regular
1934546982,city,Fort Collins,addr
1934546982,housenumber,2120,addr
1934546982,postcode,80525,addr
1934546982,state,CO,addr
1934546982,street,Vermont Drive,addr
1934546982,amenity,fuel,regular
1934546982,brand,Shell,regular
1934546982,wikidata,Q154950,brand
1934546982,wikipedia,en:Royal Dutch Shell,brand
1934546982,name,Shell,regular
1943738029,noexit,yes,regular
1943770227,highway,traffic_signals,regular
1977427210,highway,traffic_signals,regular
1977427252,highway,traffic_signals,regular
1993255580,railway,level_crossing,regular
1993255583,railway,level_crossing,regular
1993255585,railway,level_crossing,regular
1993255593,railway,level_crossing,regular
1993255597,railway,level_crossing,regular
1993255599,railway,level_crossing,regular
1993255613,railway,level_crossing,regular
1993255614,railway,level_crossing,regular
1993255615,railway,level_crossing,regular
